HolderAddress,Balance,Airdrop
0xf70093bfa7a1276da154fec7160ad812fdbaf1ce,0.0000099,0.000000099
0xf700d842b4ec03581b41234d4409aaf3385e5b31,0.0000099,0.000000099
0xf703d8ab7079d533d866412fe2db2c5afa86d633,0.0000099,0.000000099
0xf711916ecef50ab273056661fd4dfde2affb7ce1,0.0000099,0.000000099
0xf71514d441a98a959ec0788273e4e0171cfab0ac,0.0000099,0.000000099
0xf7167d7a60d571baabb4453e2db8a88728fecf1a,0.0000099,0.000000099
0xf718895d0acfce1870ae01be6d0465669c124156,0.0000099,0.000000099
0xf718c926889b574b5266c119a23898ea13a99dc0,0.0000099,0.000000099
0xf71d085c9c4163a654008060573199b56802323f,0.0000099,0.000000099
0xf720e89eef94d441b4a7beed84672a8f09c7bcd0,0.0000099,0.000000099
0xf7219faa2930424aa22613d01d568ffd619c8ff3,0.0000099,0.000000099
0xf721d0dbb9cac96e9b9e778d9b148dbb7d57da67,0.0000099,0.000000099
0xf7229e31a00fb9595af606349e8e312e54c1eaa3,0.0000099,0.000000099
0xf72479bd6d94d88ba2125a275c13dcf8a4f7d7e8,0.0000099,0.000000099
0xf728e110822d7e05347fedde8983cde30fd75274,0.0000099,0.000000099
0xf730c654402dd4fbc0b9a2d57fc7acc64ae4b693,0.0000099,0.000000099
0xf7338d0b27ae925d95ca8ef1aaa4292c57abc3af,0.0000099,0.000000099
0xf734817cecaec16d25865923e794e6cd1b8d1d21,0.0000099,0.000000099
0xf738ea502b6676d66b6f734d1c1458b9608ad158,0.0000099,0.000000099
0xf74d1b2e665bb76f0c140942eff114f6431b4512,0.0000099,0.000000099
0xf74d38287be16bb8818c1c088e57b7eec93d05c5,0.0000099,0.000000099
0xf74daf588e3099073da2542df6a020f31adc3753,0.0000099,0.000000099
0xf752eb10a599742c003c056a2ccbc5cd9ebe8554,0.0000099,0.000000099
0xf75701cc962b3fb984a403705931dbfdc42174aa,0.0000099,0.000000099
0xf757bf055d1269f30547d48e837d269b9592c086,0.0000099,0.000000099
0xf759be9f5a5f7f2602bd9a06ff1b62fc5cb64306,0.0000099,0.000000099
0xf75aebad592fa0375108f9518f48b2488a41fd3d,0.0000099,0.000000099
0xf75b38b48fb5ccaf27a2e81333584d4f4dc6c809,0.0000099,0.000000099
0xf769088b595a17d557f696b385b70ccd5bc1ea45,0.0000099,0.000000099
0xf76f3211d2a51fa561f44bd1a36410f79215be17,0.0000099,0.000000099
0xf76f93ef7a9c737e7c803065b8ffccc755df3928,0.0000099,0.000000099
0xf39d0ccdc52f7c0b81cbe7ef92d31e472d1518c2,0.0000099,0.000000099
0xf39d3f2f6946f99da66eb073c2770ddff91a7e63,0.0000099,0.000000099
0xf39f5d38f05c0e2ff2c56ab4c940172e14ca1f4f,0.0000099,0.000000099
0xf3aadfdc41f02f510000b4c67347d49dfe0da7d9,0.0000099,0.000000099
0xf3abfa2e04c5c1426d875509dcd83daf7cbc2374,0.0000099,0.000000099
0xf3b334a70ad490499198de342343f42ec61daf1a,0.0000099,0.000000099
0xf3c2e45f7a1a61e727a33e15cc9e21ce885137bb,0.0000099,0.000000099
0xf3c8b53a1055d5f057b312940484e5c286064053,0.0000099,0.000000099
0xf3caa51f4e17a2844642d7e4e2abb3123e78269f,0.0000099,0.000000099
0xf3d3a730f70918cee6eed834ae531683fed5db05,0.0000099,0.000000099
0xf3d9865e7ad361455c5bd129c0f886f328b8855f,0.0000099,0.000000099
0xf3d9e11b18a4c13c82119416229e16f27a13d48b,0.0000099,0.000000099
0xf3dd03cb2e45ad3dc70a3a3a58b2bdb8204195d9,0.0000099,0.000000099
0xf3dfb8b8075b6b87776bcc4b868fd4989fab939c,0.0000099,0.000000099
0xf3e968de64d8c84b25b33b6b9a98c04da7fb3ffc,0.0000099,0.000000099
0xf3edf91ef1f445bd4b71cc82d4416c4ca0c3adbd,0.0000099,0.000000099
0xf3eef0271bcfe80ce89a0ed2cdac609871f4cd20,0.0000099,0.000000099
0xf3f0f963ca66402eac92d282313863060cc8a6a8,0.0000099,0.000000099
0xf3f124751a9b4ff7263b278ec33a5a453f050141,0.0000099,0.000000099
0xf3f9558ed46a695cd024b78a1706ac2bcf9f309b,0.0000099,0.000000099
0xf402f7ba8f2594dcea9f44ad0eb49f7ae556cd4e,0.0000099,0.000000099
0xf403f1c45a1f2be293237326cdb608f77ad66f88,0.0000099,0.000000099
0xf40623f728226e4e8487b12075de761143e870d9,0.0000099,0.000000099
0xf40c68ad4d5f38c382c83550e46ca40004e43b5a,0.0000099,0.000000099
0xf40ded7fe28db4becb3b92847d03d891ed7d0ad2,0.0000099,0.000000099
0xf40f46368288473487a0f137943d5113680e93e3,0.0000099,0.000000099
0xf4109c282c2f3d0cf363d98d501ca5f7ec78090b,0.0000099,0.000000099
0xf4141f53352d5442d3a5196f8959a41f22cdb24d,0.0000099,0.000000099
0xf415e5b3e2dc7aae0a58233699ec5fd72393d30d,0.0000099,0.000000099
0xf417fa41bce1fc6f065be700c843ace2e8c96807,0.0000099,0.000000099
0xf4181eb59aacac250a592df62ac5d988bff44132,0.0000099,0.000000099
0xf41b4f949fbde06401f9f999d321a184f302e133,0.0000099,0.000000099
0xf41b802f802a618972f244a07f665dfaef0ba93f,0.0000099,0.000000099
0xf41ca46a1fd49ee9f59fe624112ad4851c046fb3,0.0000099,0.000000099
0xf42057e90fa0dc7c37a834c1206a6acda3e972bf,0.0000099,0.000000099
0xf42186987c9fea3da6183926fcae9e2516d2e669,0.0000099,0.000000099
0xf425f54bb45db602a47c48b69a921217ac023b41,0.0000099,0.000000099
0xf427de955443aa7c5652de8fe18fda301f5a783c,0.0000099,0.000000099
0xf42b64d919d85ea4377e4e5c914a39368da15569,0.0000099,0.000000099
0xf43b6f1c3903a346fb2c98a03aa0c3089e3533ca,0.0000099,0.000000099
0xf43bc96fa9e82cb330023170cab1c612ebcb8edd,0.0000099,0.000000099
0xf43d595bc12eefba881ff0f8ba466544105736cf,0.0000099,0.000000099
0xf43d59d09ed198f8c92d1b545d468d43c712329d,0.0000099,0.000000099
0xf44535d86755258be301a6f8e8ac32ba4df7a82b,0.0000099,0.000000099
0xf449af26e9d5e1d55ff52b8d85633c22374d8935,0.0000099,0.000000099
0xf44c9b0e5f73d68196cbbdac2b93559e506056b5,0.0000099,0.000000099
0xf44ce80f63224f2d391e9ce847256ac237d06603,0.0000099,0.000000099
0xf4506df9f1a7bf654d1510df67a59346f8497b61,0.0000099,0.000000099
0xf45092b8dd8d1fa392049d30318337f7680d1f7a,0.0000099,0.000000099
0xf450ea829c61c3b03940665c594956c996250c59,0.0000099,0.000000099
0xf455951eb17e4605da3c270f47185f3829a6bad3,0.0000099,0.000000099
0xf456b452d2187eff386a5f3f42af7f25433d743a,0.0000099,0.000000099
0xf456e5b5b01ebe5927231fb361e0e794aa176198,0.0000099,0.000000099
0xf457e9c1d5ed801b1ad69279237ae0c2375b3d1f,0.0000099,0.000000099
0xf45c526ec184a7e872c15d8b7407369de9afd808,0.0000099,0.000000099
0xf4654de8e11994e6accaf7060d7edd1db87ad3f1,0.0000099,0.000000099
0xf47d97e4a69b8f085952eb801c78fb8cfc801c74,0.0000099,0.000000099
0xf47e1eec3d23a743692320cd83c17f5f7f705998,0.0000099,0.000000099
0xf483f0a79965d9c0e5e63127842b3497a3fa3355,0.0000099,0.000000099
0xf48669fd6a10331b901bbbaaf1f0c25e428c99cc,0.0000099,0.000000099
0xf48833f092f103aff6ddb1c60055ca3cec2f8e39,0.0000099,0.000000099
0xf48f3390b64754d773a34601b30bfcedada94496,0.0000099,0.000000099
0xf493dd8d413d5ce62943975e29c87dc0647b2833,0.0000099,0.000000099
0xf49f05d6023f31b7cc05bbbc03ad28ca4efa9fb8,0.0000099,0.000000099
0xf4ad1e2dc1b04fdaad7f7ea0c30cfa6f49b5abd6,0.0000099,0.000000099
0xf4af80f29334269037490b3ffae6ba8dabf89d8d,0.0000099,0.000000099
0xf4b512ce2bfd8dd616964a377a21b133f4d50da8,0.0000099,0.000000099
0xf4b665e2b5acb0452ac454e8806d9be01e6395e8,0.0000099,0.000000099
0xf4bce75bef6568fb90e3d62597c932b7e2f0fbf5,0.0000099,0.000000099
0xf4bf99e01bc3f05a82425d1e2b4e7edaa403dfa9,0.0000099,0.000000099
0xf4c6b49b2eb6f4abf0cd508be6f6398e99300891,0.0000099,0.000000099
0xf4c7326b88f953af6099c912b4cd1d4b57a496e8,0.0000099,0.000000099
0xf4c869871992d4cbe4c24de662e3fcaa90bca1ab,0.0000099,0.000000099
0xf4d24a28657935a7fa56b26ac1382b703d8d415d,0.0000099,0.000000099
0xf4d3e364de2423a21c15d6c82040dde858740361,0.0000099,0.000000099
0xf4d4fa8b21ac647de7d163b6b7e6c08c541d3ddf,0.0000099,0.000000099
0xf4d66a4128ba906fbeb46980ed4a108e9bdaebe0,0.0000099,0.000000099
0xf4d8892c78441baa1c0f1e8bb387d53c6d6b198c,0.0000099,0.000000099
0xf4de797146e9e8b9dcf9bc37a3d8db9c18ab17b6,0.0000099,0.000000099
0xf4def3f187a12b1e49725d73c7e055747a74cf07,0.0000099,0.000000099
0xf4e0a39f68e942d34bb9ad10a3ae162e7f923717,0.0000099,0.000000099
0xf4e3333b6c196744a07f479c7ef349ebdecd5bbf,0.0000099,0.000000099
0xf4e3c958fea06d280a6a6768c5ae453e32e4e4d7,0.0000099,0.000000099
0xf4e44418a90a0d9eaa466054e8c25c5dbaf920e5,0.0000099,0.000000099
0xf4e70e056bacead7559c8bea15322cf82a583a44,0.0000099,0.000000099
0xf4eae3696f57e84c3adec4cf9b8ae8ba9defef78,0.0000099,0.000000099
0xf4f035fefa01dcfff1a50dd23cc48193b2dbeb08,0.0000099,0.000000099
0xf4f259bb9de8597a749eac00628d0a776ba8f7e9,0.0000099,0.000000099
0xf4f7b1e04d1de9450f1bb57bb3d84bf53c212342,0.0000099,0.000000099
0xf4fd1fe4f3da328952e11d585f434c9289a9b751,0.0000099,0.000000099
0xf50f692ae91f1a4ffcffef487437f505cc8ad31f,0.0000099,0.000000099
0xf519adbb9a09deacc2b99c6b611f2e48ce8f4913,0.0000099,0.000000099
0xf51dd8f58a755aeed8324afff91e287d1abea7d0,0.0000099,0.000000099
0xf51e8904582904385864f843b66d5927413fce9b,0.0000099,0.000000099
0xf5208565930f592e10aaff61118098ee62e5fcb6,0.0000099,0.000000099
0xf5257717522a6de7e0952e68b3156be608ad606e,0.0000099,0.000000099
0xf52850dadd97ea4bc7926b21f3c0d4dfd06bc1b4,0.0000099,0.000000099
0xf52a686eb655a21ca0ff014a6ec1ab514cddcb9c,0.0000099,0.000000099
0xf52d122a409ab6018c580a6430d11b3c44ca3d5e,0.0000099,0.000000099
0xf5352a815702caf0eab092342cc80aa56da59291,0.0000099,0.000000099
0xf53dc6d6b9e64c80abc398bf93e8ff695d645ec9,0.0000099,0.000000099
0xf5406284a7ebff816a518ac0e6e34958f69fc9ce,0.0000099,0.000000099
0xf547fbab5f476accc6c4f4370628cba162f19517,0.0000099,0.000000099
0xf55033d684a7e943ea437f88aed03576f8aeefe0,0.0000099,0.000000099
0xf553b4b73c6d52558c83685ec3ea324be291edbc,0.0000099,0.000000099
0xf55cf5f52aa42759ff78141e339f830ea19e4103,0.0000099,0.000000099
0xf55e504a6e200aa6434d5729b55cf44d566d7c6f,0.0000099,0.000000099
0xf56182bab7943ad2078f9975f9e65e014eae467f,0.0000099,0.000000099
0xf561eebba1e3f5299218eea0454cba5305e25a5f,0.0000099,0.000000099
0xf565b1a63c066507ffbbeed3d844c8df4ab63ade,0.0000099,0.000000099
0xf56992966aa1a6ba98f0ebde59254821efe08297,0.0000099,0.000000099
0xf56e46fd15ffb395fa5f7ee500e805d94f3a6736,0.0000099,0.000000099
0xf56e4e233a23b6a423340aef8da43a59e8c65678,0.0000099,0.000000099
0xf57120a015ac5936c55a4a809afd5b6e53f38864,0.0000099,0.000000099
0xf5727e2824e1cfa95c45cf7dd9726199bbf72973,0.0000099,0.000000099
0xf573774bc6b90d16ab216c459fc635e66a440b9f,0.0000099,0.000000099
0xf57f78d8cca7b2a9fc28207dae6a7ceeb389867c,0.0000099,0.000000099
0xf5833467d85b742a26ed2e979797c6bff17eebd8,0.0000099,0.000000099
0xf5857d7758b399f4d4cf4037ae10ba3ca8ceb88d,0.0000099,0.000000099
0xf5863de1e9274d6aeb555e8db91f17ea0d2d00f9,0.0000099,0.000000099
0xf5874947be35c8b3060cd28df483ab6ae9eb2cc1,0.0000099,0.000000099
0xf58ff65b92e148e0f786c936bd48499db67bfe44,0.0000099,0.000000099
0xf170a530a7c980a62ed15a96828889da15161edd,0.0000099,0.000000099
0xf179655355ea7bf5d86a480495d83af3e58c2037,0.0000099,0.000000099
0xf17a2e5374b1d34bb727d01725ddf598aac2781f,0.0000099,0.000000099
0xf182dcb54b403b682a1677d09cabf3666410c65c,0.0000099,0.000000099
0xf185e35626c2198d706bcd4403d92f9fe379b26a,0.0000099,0.000000099
0xf187d9ddd6e7467cf74ce69bb42a25c0e5b4a16d,0.0000099,0.000000099
0xf18fba3603b39bcc6783c7d15dbeb819777fccf1,0.0000099,0.000000099
0xf1919ce80a4b032dee18b61ae3cfe78f83b5bd46,0.0000099,0.000000099
0xf19ac45d41e0dba168ac839698c1272008c39b88,0.0000099,0.000000099
0xf1a02be016fb2459c7cdb49fcf22a27260d96cb9,0.0000099,0.000000099
0xf1a2a32b4c7b21edfcadb02b408317eed8e6bd4a,0.0000099,0.000000099
0xf1ad0a2462735e580401afccc5b1608f83620c2c,0.0000099,0.000000099
0xf1b176644d091af045772fe2dbab63ab26c3e32d,0.0000099,0.000000099
0xf1b397916aca1a0293595396665f23b8f0a1199d,0.0000099,0.000000099
0xf1b5371a8080b6c1a0bd688696959fdf99ec2313,0.0000099,0.000000099
0xf1b71027037b1e5d105f4b983d5e657777f4e31d,0.0000099,0.000000099
0xf1baacfe7e18066a27313f19fb1f8c2a1a1a98b2,0.0000099,0.000000099
0xf1bdb31a5a8424106457c2aade097d73e64b3813,0.0000099,0.000000099
0xf1c2509602a99ac16ef5e8e30233614f8cbbd12f,0.0000099,0.000000099
0xf1c2c4a483276244d1ef993ce7dbc706bb4d94fe,0.0000099,0.000000099
0xf1ca40125c502e388197cc03b6d8541cde29d858,0.0000099,0.000000099
0xf1cbbecf1ce1f0c2d0b7af451b3cb247424e8041,0.0000099,0.000000099
0xf1d09883161ef888cd9dceaac63824ef999342db,0.0000099,0.000000099
0xf1d3d521b018b8539e4c67207552ac2fd418cf82,0.0000099,0.000000099
0xf1d74e94dc5c78ee195ce5105f7181ac5ed8c03e,0.0000099,0.000000099
0xf1d7fee8b933021cce6b58ef8e65ae38fe8fbfc7,0.0000099,0.000000099
0xf1dc87a5ffbd0dee5989e6863b731423c25db594,0.0000099,0.000000099
0xf1e9c8e87b38f310e279b3db1bcdcc1d82d58290,0.0000099,0.000000099
0xf1f3458c9e0e8669e214846d979e22bcac0458c7,0.0000099,0.000000099
0xf1fa599b4239b5763321b079722d4eb03883eacf,0.0000099,0.000000099
0xf1fd614081c16fa73f5a57e9eb8533414366a078,0.0000099,0.000000099
0xf1fdf1768f0b8d8c145ff14256d39b7d7294de44,0.0000099,0.000000099
0xf20161b86c9862327d63614b3c175ff4737c0924,0.0000099,0.000000099
0xf203c3ac1f0941cc09bcf8dfe5095d4c7061bd9e,0.0000099,0.000000099
0xf210e5074ca14432ba61a2b4fd21d802385d38e0,0.0000099,0.000000099
0xf2119002e25d60052485dd2c6afb1b873b15359e,0.0000099,0.000000099
0xf212c744a6b6ac0b4d859d26ce3fc6fed1f03956,0.0000099,0.000000099
0xf216edbb44819d7c384ce626de7991d45ff66a81,0.0000099,0.000000099
0xf217401be4f680c974e2392d7a86bb12dc1c9d75,0.0000099,0.000000099
0xf21dd064cf4827df5f6ab09204c11a8c12e54d9b,0.0000099,0.000000099
0xf2210204e6359c3c47dc98e342d687c048413d4e,0.0000099,0.000000099
0xf222e3828bc8b3facd3581b6ea9ea1f5fd2796e4,0.0000099,0.000000099
0xf2242876f7a467568a036cc74ee89f44d0b05ff2,0.0000099,0.000000099
0xf228f18928aefc1f3cec1470fab01f93c02a9107,0.0000099,0.000000099
0xf2374752b2ac833600629cfa25060a51e952f664,0.0000099,0.000000099
0xf2375bd212c2d7e16d7be5bf59c147163fd8914e,0.0000099,0.000000099
0xf23a3e7d1caee67ce2575bc1296fa07ed615bc2b,0.0000099,0.000000099
0xf2464719ffe49ea881377ef96d2a54d95d751bac,0.0000099,0.000000099
0xf257b666f74eb048ae77490b4a417f2932a57578,0.0000099,0.000000099
0xf25ab91ab8aa10c14bcaabaf4bd3f1302bb95cf4,0.0000099,0.000000099
0xf25c830379480e34bcbf210ea2fc9c42f3d61617,0.0000099,0.000000099
0xf261b0e86a1f6f374b27de4a73ede53d02bfa7a3,0.0000099,0.000000099
0xf268d759b67a26acb89a7b77fa140a4afd9b23bc,0.0000099,0.000000099
0xf26a9eec7c305975f6dd772f4f8940534b5022f0,0.0000099,0.000000099
0xf273f3d20e04c035abf516d4a72c2aeda7eda009,0.0000099,0.000000099
0xf27461e6b0053c7bf488d953e279950620276d99,0.0000099,0.000000099
0xf274cbfe2a6775aea2cc63792639ed7346ad8cbe,0.0000099,0.000000099
0xf27793214f8071a9c93aba38fb77da7f9a6d7b35,0.0000099,0.000000099
0xf27a64ac9f9d98e3758c05a7685a093945db3eae,0.0000099,0.000000099
0xf2831d7b51f4c4ff826a9382bb1d3b8eacbf5ff9,0.0000099,0.000000099
0xf286e4e8b341f26183f437e22f16a0b85a9b5384,0.0000099,0.000000099
0xf28ba3c5a201d03036d8c6f5c6336a25a0a2ef39,0.0000099,0.000000099
0xf28ded89bc2afe89939246dfc3b9cc4efb9033eb,0.0000099,0.000000099
0xf290d2fb5e63d4c6afe0533a12eceb77bd6eaf97,0.0000099,0.000000099
0xf29c41e001a39ce553f874b475e18e5c8937da1d,0.0000099,0.000000099
0xf29e172307c6d40fc63e25c8022f9ff46c009f24,0.0000099,0.000000099
0xf29f5bb6d8f806b7d586b829d58f4ad46241b145,0.0000099,0.000000099
0xf2a4f2f72e2a812320869fc01fea2008fe40558f,0.0000099,0.000000099
0xf2a6d1a0fdd83cfe861ee9e29f73046b667b02a9,0.0000099,0.000000099
0xf2acfdc047c9c6f895c35c96e3fda46b5cee8364,0.0000099,0.000000099
0xf2b8e737152d9d573f580abd2da7e5a7874aabb8,0.0000099,0.000000099
0xf2c9967989750a59af58c9b73c5739a0afa7c611,0.0000099,0.000000099
0xf2c9dd01fc7242fe2b0415d4293e08b440363518,0.0000099,0.000000099
0xf2da40493a795632aded7cbf47a251e7f578870d,0.0000099,0.000000099
0xf2e2c373381944eef73a598650414f0750624ac7,0.0000099,0.000000099
0xf2e484ea46e17ec365581a881845a169981e9cfa,0.0000099,0.000000099
0xf2e53841f633efa30a484329cb0fbd523ab9c540,0.0000099,0.000000099
0xf2e6102b012768cde6c6eca14b2e1414241e698e,0.0000099,0.000000099
0xf2e80470643e837f816f537f6af9906ce304ab00,0.0000099,0.000000099
0xf2f06621df87355d089c5128fc86816c0b7637af,0.0000099,0.000000099
0xf303d3cbc6967f013298c54130e82e745e100d9a,0.0000099,0.000000099
0xf31521331942191d146badabfd426129af3f87af,0.0000099,0.000000099
0xf319be001a74b4743177b756f23c1053c4ee69d3,0.0000099,0.000000099
0xf31ba348a4f1daa62bad105948e960070fe0395f,0.0000099,0.000000099
0xf31c76b4b077d2e3810c139ac1694b305110aae4,0.0000099,0.000000099
0xf3210b061370a90c6ef104d226ac185a7d9d233d,0.0000099,0.000000099
0xf32961fd226d335a25c744be8dc6225b353e3b4d,0.0000099,0.000000099
0xf32bce729d0318446d460682eae1d97f95012b1b,0.0000099,0.000000099
0xf32f10ec5a35c4e545ba2632bd5c01004b23a028,0.0000099,0.000000099
0xf336a4779e6cc86a56e41194c624e32e51c833da,0.0000099,0.000000099
0xf33d7cc6b8fcd4cc71d4407e341a5d81f1db9ff0,0.0000099,0.000000099
0xf3438ec013e2e101644f29396e1058899f7668c6,0.0000099,0.000000099
0xf344c2807d546b223a7b50f0dbcc64f34fe65263,0.0000099,0.000000099
0xf34743130caf0c844443c76b45c08d6407582ced,0.0000099,0.000000099
0xf348e4adb4956c0cb5db23554a11d16f8d722a03,0.0000099,0.000000099
0xf34af47e9554e03ea67bf1d7bb155bea398bab1c,0.0000099,0.000000099
0xf34b0fc9c913d29ce5e726ee5bd2cb059baf75d4,0.0000099,0.000000099
0xf34d0e69bcbd74bbbbc77ef477c5b197615e42b0,0.0000099,0.000000099
0xf34d87f4b9fb2dba6627f85a43930087e279803d,0.0000099,0.000000099
0xf34e0d3505473e4d9fe52f9282fe8e7cf8355fef,0.0000099,0.000000099
0xf35b95723dd37387b0286985a463dbdd951b9896,0.0000099,0.000000099
0xf35db69de6edbe496e79a2105ec9c8e4b6caf09f,0.0000099,0.000000099
0xf362701eec0c713f077ce09a8d0923ac4bf9e651,0.0000099,0.000000099
0xf363cca0989d9f0627176468db98d86cbe13de93,0.0000099,0.000000099
0xf3648cb0ff6b30d8a1301dc089644ed9e3d3493a,0.0000099,0.000000099
0xf366609188dc74fe00d0267866415cb7c8b3cec2,0.0000099,0.000000099
0xf36c7c6c01e0b9a3d745cf233ad030cdbc2c894f,0.0000099,0.000000099
0xf3728387221fa50ddc140dc95333fcd6691bb9eb,0.0000099,0.000000099
0xf3787eb4fb5e4588bdcd6012a5c1bfe1b8ca6210,0.0000099,0.000000099
0xf384143ea27353165da2ebbbebd01d7aeb97db40,0.0000099,0.000000099
0xf387cdaef540edc540b14e9b02f77883200d1dab,0.0000099,0.000000099
0xf38899f353c3f9df45ecb4caec8613d018c9cea0,0.0000099,0.000000099
0xf38f324e94616c7bee43cb95de09083867f20d51,0.0000099,0.000000099
0xf3943944b27b1c8a4599de484e336def66356d17,0.0000099,0.000000099
0xf394e2b65e449d999e961f60eed7fc60db5931df,0.0000099,0.000000099
0xf39991ee52bbacad265041c86fff8554ee3a2c42,0.0000099,0.000000099
0xeef7e31c2cc84e66798d53d76baadb67a8cb6e7e,0.0000099,0.000000099
0xeeff8ebbe8d29e6b391e26bc1e66911fc06e6efd,0.0000099,0.000000099
0xef029fa71dc1591b3093a0cbd2b2ac3cd64d354c,0.0000099,0.000000099
0xef0349555b99e97a9a9b9708ba2bdc4713b7f291,0.0000099,0.000000099
0xef041bbc2382a27ca3d25cebae0d600cbfc68001,0.0000099,0.000000099
0xef04b89e7ea7ffedafe2ae05f6b3086a091198e2,0.0000099,0.000000099
0xef106f47773a8af655fd397cfcbaa03e13140b80,0.0000099,0.000000099
0xef134ee62065dcc907ea4c037d84bc1491e08160,0.0000099,0.000000099
0xef157ba1cc0b5efbebeab5d929b4a0a52d69054b,0.0000099,0.000000099
0xef17fc4f3ed267754593da5787b5447ea079e55d,0.0000099,0.000000099
0xef1acf6497f897c517778aad734de694531d7a49,0.0000099,0.000000099
0xef1c6e2f5e572f605985e850cf873b5084a8b0ec,0.0000099,0.000000099
0xef1c7f90d54cd029d7410435de505b70b13744ca,0.0000099,0.000000099
0xef21264eaaa7cba8a6563d643bec8dded80a66ef,0.0000099,0.000000099
0xef2f5a996b706cc7572fabd67fcd5504fe0d70e8,0.0000099,0.000000099
0xef359f0e3ba96c7983c51f90d1f7a6638149d96c,0.0000099,0.000000099
0xef401d4271c20cb8f03e93be6bcf98400e8e5b77,0.0000099,0.000000099
0xef468d2e1b563d48c8b962e14259f268e75c20c1,0.0000099,0.000000099
0xef4739a1215b740321e25e97e12d72d81a756c63,0.0000099,0.000000099
0xef568109fd6dd601a36cf0a9bafab89f12be4f7f,0.0000099,0.000000099
0xef5ad129f7a3986583003362969151e045f2d54c,0.0000099,0.000000099
0xef5cd653d4f8a096ca2d40d47dd7efc378108281,0.0000099,0.000000099
0xef5e665f018fc93c3c4249407dc860622146e549,0.0000099,0.000000099
0xef5eda12d158dc7036568e0440ddfa374024cb04,0.0000099,0.000000099
0xef63c51bb6424504fdedb94405a7ab840ccce497,0.0000099,0.000000099
0xef723a504d2efd8ca287fb19f10768485565d029,0.0000099,0.000000099
0xef77266014fe7c62f621e5ca99b474e5900f9b4e,0.0000099,0.000000099
0xef7a6eb214410c8adadbee430dd3e02cc698b199,0.0000099,0.000000099
0xef7eda891f4400e783c8cc865c46089f035bfae5,0.0000099,0.000000099
0xef808a2c7e411dc3d4f4c6a8715c52c8f747fa3a,0.0000099,0.000000099
0xef829d431264c237d4f8ca33aeb144307aaf5ede,0.0000099,0.000000099
0xef84323b1cdb869eca48af9e63a6eb1fe50d4976,0.0000099,0.000000099
0xef89a2351466c49ad3ccefd7a7e596e4440c7125,0.0000099,0.000000099
0xef8c3bacb7a2d12a2a80d9cd4da2f42edca3782e,0.0000099,0.000000099
0xef8c7bebfac5f9ba174c77615cee347c08d737f5,0.0000099,0.000000099
0xef9aeaf649e20bc29819df5172ab7737c60808c9,0.0000099,0.000000099
0xef9c335c3408efe3aae9082d110d6b7aeb4dba1d,0.0000099,0.000000099
0xef9c523889cdacd579780d0636f4c375aadf034e,0.0000099,0.000000099
0xef9c96e923b368c9cf3c0b27455c0f70f729f8f9,0.0000099,0.000000099
0xefa1969befa93d923b6257904c3483e840b9a87d,0.0000099,0.000000099
0xefb19703e2b76781abc46441ad5519503c82a6c5,0.0000099,0.000000099
0xefb306f6bb6b89fc7642c48d670ccaa982f0f658,0.0000099,0.000000099
0xefbb054fa79165c9baf912fd781d36006f9f4046,0.0000099,0.000000099
0xefbbf2bc429eab173860c6d2cd8068c549d1425b,0.0000099,0.000000099
0xefbd6573997a304e971d180a02cc8d1b90dbde08,0.0000099,0.000000099
0xefc318996e02b504f316855e19de64a97b194f27,0.0000099,0.000000099
0xefc718b1d9dc53fad5cfd794949f8f458d0ce41b,0.0000099,0.000000099
0xefca7eeab5a47353366380877c787bd824f2e30e,0.0000099,0.000000099
0xefcac0f026462f014a492afb2cd02487adaeba7e,0.0000099,0.000000099
0xefd78e527a5916b933c587b12903c62263f0fa34,0.0000099,0.000000099
0xefda0c5591e9d8af5fe2e9bd597748d66c1f8b74,0.0000099,0.000000099
0xefe269f7644399f159cece1b8f71fec57279ca64,0.0000099,0.000000099
0xefe5181e1e235396aa22c9e8a03d9fec5c03ec6d,0.0000099,0.000000099
0xefe6b7b3395a6e093463c7feee47caaaf28bd487,0.0000099,0.000000099
0xefe921b79c49fcd69f1b74fab07c7332b315d9cb,0.0000099,0.000000099
0xeff0764b5c55dd85c047ed2cf6a90d7254f8ab1f,0.0000099,0.000000099
0xeff1aafdb4fc8fbd29b00b38f9313731c7b611ae,0.0000099,0.000000099
0xeff1eb910a2ef04abd54e44aaf43689b77bab74a,0.0000099,0.000000099
0xeff5c3a9462fa6093ac5469c1999e7fb948ec64f,0.0000099,0.000000099
0xeff89a8b7153b25029523b795bcefac5a26b3889,0.0000099,0.000000099
0xeffbdab9550bacb15e69796a329ff6cc4d5da9e3,0.0000099,0.000000099
0xeffe40905a956c5b97ff1590c253f88099fc918a,0.0000099,0.000000099
0xf0073d2e6f6864bd103ce33ec3481a56fb44e7bf,0.0000099,0.000000099
0xf014093c8aa22247d67d445ac2f97e3a3d9513ed,0.0000099,0.000000099
0xf0154253c8e55567d6b9aa27853e927c07916c93,0.0000099,0.000000099
0xf01ba07840b283a91c1554ef5dcbc11ce53bc746,0.0000099,0.000000099
0xf01f394f9397201e055d3ebf3115d4c33c2c184f,0.0000099,0.000000099
0xf022baa6646318270079f77f962c6653a9e402de,0.0000099,0.000000099
0xf022c6fc9e7efd6af99b4b4034e86fd481fc2fc1,0.0000099,0.000000099
0xf0232b6d25ed007da390974ed8d9110f575af1e5,0.0000099,0.000000099
